url,company,price,title
http://www.bluenile.com/pearl-earrings-south-sea_13236?elem=img&track=product,bluenile,1290,South Sea Cultured Pearl and Diamond Stud Earrings
http://www.bluenile.com/akoya-cultured-pearl-bracelet-18k-white-gold_40936?elem=img&track=product,bluenile,735,Classic Akoya Cultured Pearl Bracelet
http://www1.macys.com/shop/product/belle-de-mer-pearl-earrings-14k-gold-cultured-freshwater-pearl-diamond-accent-stud-earrings?ID=405492&CategoryID=2905&LinkType=,macys,149.00,"Belle de Mer Pearl Earrings, 14k Gold Cultured Freshwater Pearl and Diamond Accent Stud Earrings"
http://www.bluenile.com/tahitian-pearl-bracelet-18k-white-gold_40789?elem=img&track=product,bluenile,2190,Tahitian Cultured Pearl Bracelet
http://www1.macys.com/shop/product/cultured-tahitian-black-pearl-8mm-diamond-1-10-ct.-t.w.-stud-earrings-in-14k-white-gold?ID=387246&CategoryID=2905&LinkType=,macys,499.00,Cultured Tahitian Black Pearl (8mm) and Diamond (1/10 ct. t.w.) Stud Earrings in 14k White Gold
http://www.helzberg.com/product/honora+pearl+earrings+1990721.do?sortby=bestSellersAscend,helzberg,269.99,Honora® Freshwater Cultured Pearl & 1/10 ct. tw. Diamond Earrings in Sterling Silver
http://www.bluenile.com/akoya-pearl-diamond-earrings-18k-white-gold_40947?elem=img&track=product,bluenile,600,Classic Akoya Cultured Pearl and Diamond Stud Earrings
http://www.helzberg.com/product/freshwater+cultured+pearl+earrings+1783551.do?sortby=bestSellersAscend,helzberg,99.99,Freshwater Cultured Pearl & Lab-Created White Sapphire Earrings in Sterling Silver
http://www.helzberg.com/product/horona%26%238482-+freshwater+pearl+earrings+1819678.do?sortby=bestSellersAscend&page=4,helzberg,370.00,Honora® Freshwater Cultured Pearl & Diamond Earrings in Sterling Silver
http://www.bluenile.com/freshwater-pearl-diamond-earrings_40765?elem=img&track=product,bluenile,215,Freshwater Cultured Pearl and Diamond Stud Earrings
http://www1.macys.com/shop/product/cultured-freshwater-pearl-6mm-diamond-1-4-ct.-t.w.-stud-earrings-in-14k-white-gold?ID=1789610&CategoryID=2905&LinkType=,macys,499.00,Cultured Freshwater Pearl (6mm) and Diamond (1/4 ct. t.w.) Stud Earrings in 14k White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-1-4-ct-tw-diamonds-sterling-silver/100020/100020.100022.100034,kay,379.00,Cultured Pearl Earrings 1/4 ct tw Diamonds Sterling Silver
http://www.zales.com/pink-cultured-freshwater-pearl-lab-created-white-sapphire-earrings-sterling-silver/product.jsp?productId=32406456,zales,129.99,6.5 - 7.0mm Pink Cultured Freshwater Pearl and Lab-Created White Sapphire Earrings in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-lab-created-white-sapphire-loop-earrings-sterling-silver/product.jsp?productId=34650246,zales,94.99,5.5 - 6.0mm Cultured Freshwater Pearl and Lab-Created White Sapphire Loop Earrings in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-earrings-sterling-silver/product.jsp?productId=21068476,zales,79.20,13.0 - 14.0mm Cultured Freshwater Pearl Earrings in Sterling Silver
http://www.zales.com/diamond-fascination-14k-white-gold-cultured-freshwater-pearl-earrings/product.jsp?productId=4343331,zales,103.20,Diamond Fascination 14K White Gold Cultured Freshwater Pearl Earrings
http://www.zales.com/cultured-freshwater-pearl-diamond-frame-stud-earrings-10k-white-gold/product.jsp?productId=12079685,zales,303.20,8 - 8.5mm Cultured Freshwater Pearl and 1/10 CT. T.W. Diamond Frame Stud Earrings in 10K White Gold
http://www.zales.com/cultured-freshwater-pearl-white-topaz-stud-earrings-sterling-silver/product.jsp?productId=10832080,zales,103.20,9.0mm Cultured Freshwater Pearl and White Topaz Stud Earrings in Sterling Silver
http://www1.macys.com/shop/product/10k-gold-earrings-cultured-freshwater-pearl-diamond-accent?ID=472943&CategoryID=2905&LinkType=,macys,250.00,"10k Gold Earrings, Cultured Freshwater Pearl and Diamond Accent"
http://www.zales.com/cultured-freshwater-pearl-lab-created-white-sapphire-frame-stud-earrings-sterling-silver/product.jsp?productId=34264106,zales,59.99,4.5 - 5.0mm Cultured Freshwater Pearl and Lab-Created White Sapphire Frame Stud Earrings in Sterling Silver
http://www.bluenile.com/akoya-cultured-pearl-diamond-earrings-18k-white-gold-stud_40948?elem=img&track=product,bluenile,875,Classic Akoya Cultured Pearl and Diamond Stud Earrings
http://www1.macys.com/shop/product/cultured-freshwater-pearl-9mm-jade-12mm-stud-earrings-in-sterling-silver?ID=1818494&CategoryID=2905&LinkType=,macys,150.00,Cultured Freshwater Pearl (9mm) and Jade (12mm) Stud Earrings in Sterling Silver
http://www1.macys.com/shop/product/10k-white-gold-earrings-cultured-freshwater-pearl-diamond-1-8-ct.-t.w.?ID=399558&CategoryID=2905&LinkType=,macys,499.00,"10k White Gold Earrings, Cultured Freshwater Pearl and Diamond (1/8 ct. t.w.)"
http://www.bluenile.com/freshwater-pearl-white-topaz-earrings-sterling-silver_45067?elem=img&track=product,bluenile,99,Freshwater Cultured Pearl and White Topaz Earrings
http://www.bluenile.com/sapphire-pearl-halo-earrings_51023?elem=img&track=product,bluenile,345,Sapphire and Freshwater Cultured Pearl Halo Stud Earrings
http://www.bluenile.com/14k-white-gold-freshwater-diamond-earrings_52766?elem=img&track=product,bluenile,695,Freshwater Cultured Pearl and Diamond Stud Earrings
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-drop-earrings-rose-rhodium-plated-sterling-silver/product.jsp?productId=49817936,zales,183.20,8.0 - 8.5mm Cultured Freshwater Pearl and Diamond Accent Drop Earrings in Rose Rhodium Plated Sterling Silver
http://www.bluenile.com/freshwater-pearl-white-topaz-vintage-halo-milgrain-silver_45063?elem=img&track=product,bluenile,85,Vintage-Inspired Freshwater Cultured Pearl and White Topaz Halo Earrings
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-drop-earrings-sterling-silver/product.jsp?productId=49816916,zales,183.20,8.0 - 8.5mm Cultured Freshwater Pearl and Diamond Accent Drop Earrings in Sterling Silver
http://www.bluenile.com/tahitian-halo-earrings-14k-white-gold_50770?elem=img&track=product,bluenile,1095,Tahitian Cultured Pearl and Diamond Halo Stud Earrings
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-white-sapphire-14k-gold-sterling-silver/100020/100020.100022.100034,kay,299.99,Cultured Pearl Earrings White Sapphire Sterling Silver/14K Gold
http://www.zales.com/cultured-freshwater-pearl-fashion-earrings-10k-gold-diamond-bezel/product.jsp?productId=4447377,zales,279.99,Cultured Freshwater Pearl Fashion Earrings in 10K Gold with Diamond Bezel
http://www.zales.com/cultured-freshwater-pearl-sapphire-drop-earrings-14k-gold/product.jsp?productId=12937754,zales,143.20,9.0-9.5mm Cultured Freshwater Pearl and Sapphire Drop Earrings in 14K Gold
http://www.bluenile.com/south-sea-pearl-earrings_50518?elem=img&track=product,bluenile,1195,South Sea Cultured Pearl and Diamond Halo Stud Earrings
http://www.bluenile.com/14k-white-gold-halo-pearl-earrings_52768?elem=img&track=product,bluenile,1295,Freshwater Cultured Pearl and Diamond Halo Earrings
http://www.bluenile.com/twisted-cultured-pearl-earrings-14k-rose-gold_48326?elem=img&track=product,bluenile,145,Freshwater Cultured Pearl Roped Stud Earrings
http://www.bluenile.com/cultured-pearl-and-diamond-halo-earrings-white-gold_41721?elem=img&track=product,bluenile,1725,Freshwater Cultured Pearl and Diamond Halo Stud Earrings
http://www.zales.com/cultured-freshwater-pearl-bead-drop-earrings-sterling-silver-14k-gold-plate/product.jsp?productId=61552286,zales,64.99,8.5 - 9.5mm Cultured Freshwater Pearl and Bead Drop Earrings in Sterling Silver with 14K Gold Plate
http://www.zales.com/oval-shaped-cultured-freshwater-pearl-diamond-accent-stick-drop-earrings-sterling-silver/product.jsp?productId=10841681,zales,29.99,7.5-8.0mm Oval-Shaped Cultured Freshwater Pearl and Diamond Accent Stick Drop Earrings in Sterling Silver
http://www.bluenile.com/sapphire-akoya-pearl-18k-white-gold-earrings_6183?elem=img&track=product,bluenile,415,Akoya Cultured Pearl and Sapphire Drop Earrings
http://www1.macys.com/shop/product/cultured-freshwater-pearl-8mm-diamond-accent-earrings-in-14k-gold?ID=1916501&CategoryID=2905&LinkType=,macys,150.00,Cultured Freshwater Pearl (8mm) and Diamond Accent Earrings in 14k Gold
http://www.bluenile.com/akoya-pearl-diamond-earrings_5082?elem=img&track=product,bluenile,1095,Akoya Cultured Pearl and Diamond Drop Earrings
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-drop-earrings-sterling-silver/product.jsp?productId=4350233,zales,39.20,8.5-9.0mm Cultured Freshwater Pearl and Diamond Accent Drop Earrings in Sterling Silver
http://www1.macys.com/shop/product/belle-de-mer-14k-white-gold-earrings-diamond-1-4-ct.-t.w.-cultured-freshwater-pearl-drop-8mm?ID=217820&CategoryID=2905&LinkType=,macys,499.00,"Belle de Mer 14k White Gold Earrings, Diamond (1/4 ct. t.w.) and Cultured Freshwater Pearl Drop (8mm)"
http://www1.macys.com/shop/product/belle-de-mer-pearl-cultured-freshwater-pearl-9mm-diamond-1-4-ct.-t.w.-earrings-in-14k-white-gold?ID=597326&CategoryID=2905&LinkType=,macys,649.00,Belle de Mer Pearl Cultured Freshwater Pearl (9mm) and Diamond (1/4 ct. t.w.) Earrings in 14k White Gold
http://www.zales.com/cultured-freshwater-pearl-white-topaz-drop-earrings-sterling-silver/product.jsp?productId=42620456,zales,79.20,7.0mm Cultured Freshwater Pearl and White Topaz Drop Earrings in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-cut-bead-drop-earrings-sterling-silver/product.jsp?productId=11511114,zales,47.20,9.0-9.5mm Cultured Freshwater Pearl and Diamond-Cut Bead Drop Earrings in Sterling Silver
http://www.zales.com/coin-cultured-freshwater-pearl-drop-earrings-sterling-silver/product.jsp?productId=33395816,zales,63.20,14.0 - 14.5mm Coin Cultured Freshwater Pearl Drop Earrings in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-princess-cut-swiss-blue-topaz-drop-earrings-sterling-silver/product.jsp?productId=33631526,zales,63.20,6.0mm Cultured Freshwater Pearl and Princess-Cut Swiss Blue Topaz Drop Earrings in Sterling Silver
http://www.zales.com/cranberry-cultured-freshwater-pearl-drop-earrings-14k-gold/product.jsp?productId=3355055,zales,63.20,6.5-7.0mm Cranberry Cultured Freshwater Pearl Drop Earrings in 14K Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-sterling-silver-360565004--1/100020/100020.100022.100034,kay,49.99,Cultured Pearl Earrings Sterling Silver
http://www.bluenile.com/tahitian-pearl-diamond-earrings_5083?elem=img&track=product,bluenile,1260,Tahitian Cultured Pearl and Diamond Drop Earrings
http://www.zales.com/cultured-freshwater-pearl-white-sapphire-three-stone-drop-earrings-sterling-silver/product.jsp?productId=11027976,zales,79.20,Cultured Freshwater Pearl and White Sapphire Three Stone Drop Earrings in Sterling Silver
http://www.helzberg.com/product/honora+pearl+earrings+1724253.do?sortby=bestSellersAscend,helzberg,50.00,Honora® Freshwater Cultured Pearl Dangle Earrings in Sterling Silver
http://www.helzberg.com/product/honora+button+earrings+m902408.do?sortby=bestSellersAscend,helzberg,42.00,Honora® 10-11MM Freshwater Cultured Pearl Button Drop Earrings in Sterling Silver
http://www.helzberg.com/product/earrings+2086307.do?sortby=bestSellersAscend&page=6,helzberg,419.99,Black Tahitian Cultured Pearl Hoop Earrings in 14K Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-1-20-ct-tw-diamonds-sterling-silver-360592707--1/100020/100020.100022.100034,kay,69.99,Cultured Pearl Earrings 1/20 ct tw Diamonds Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-10k-yellow-gold/100020/100020.100022.100034,kay,149.00,Cultured Pearl Earrings 10K Yellow Gold
http://www.helzberg.com/product/earrings+2086356.do?sortby=bestSellersAscend&page=6,helzberg,499.99,Golden South Sea Cultured Pearl Hoop Earrings in 14K Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/tahitian-pearl-earrings-1-8-ct-tw-diamonds-14k-white-gold/100020/100020.100022.100034,kay,619.00,Tahitian Cultured Pearls 1/8 ct tw Diamonds 14K Gold Earrings
http://www.bluenile.com/akoya-pearl-earrings_901?elem=img&track=product,bluenile,345,Akoya Cultured Pearl Drop Earrings
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-cubic-zirconia-sterling-silver-360615203--1/100020/100020.100022.100034,kay,119.00,Cultured Pearl Earrings Cubic Zirconia Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-diamond-accent-sterling-silver-360595502/100020/100020.100022.100034,kay,289.00,Cultured Pearl Earrings Diamond Accents 10K White Gold
http://www1.macys.com/shop/product/cultured-freshwater-pearl-earrings-in-14k-gold-10mm?ID=1264684&CategoryID=2905&LinkType=,macys,150.00,Cultured Freshwater Pearl Earrings in 14k Gold (10mm)
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-1-8-ct-tw-diamonds-14k-white-gold/100020/100020.100022.100034,kay,799.00,Cultured Pearl Earrings 1/8 ct tw Diamonds 14K White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-sterling-silver-360593800/100020/100020.100022.100034,kay,629.00,Cultured Pearl Earrings 14K White Gold
http://www1.macys.com/shop/product/pearl-earrings-sterling-silver-tahitian-cultured-pearl-leverback-drop-8mm?ID=549141&CategoryID=2905&LinkType=,macys,129.00,"Pearl Earrings, Sterling Silver Tahitian Cultured Pearl Leverback Drop (8mm)"
http://www1.macys.com/shop/product/pearl-earrings-14k-white-gold-cultured-tahitian-pearl-drop-earrings-8mm?ID=558595&CategoryID=2905&LinkType=,macys,299.00,"Pearl Earrings, 14k White Gold Cultured Tahitian Pearl Drop Earrings (8mm)"
http://www.kay.com/en/kaystore/diamonds---gemstones/true-culture-earrings-sterling-silver-50713870199--1/100020/100020.100022.100034,kay,49.99,Cultured Pearl Earrings Sterling Silver
http://www.bluenile.com/tahitian-pearl-earrings_6701?elem=img&track=product,bluenile,460,Tahitian Cultured Pearl Drop Earrings
http://www1.macys.com/shop/product/white-topaz-1-ct.-t.w.-cultured-freshwater-pearl-7mm-hoop-earrings-in-sterling-silver?ID=1850999&CategoryID=2905&LinkType=,macys,100.00,White Topaz (1 ct. t.w.) and Cultured Freshwater Pearl (7mm) Hoop Earrings in Sterling Silver
http://www.bluenile.com/freshwater-pearl-earrings_6542?elem=img&track=product,bluenile,65,Freshwater Cultured Pearl Drop Earrings
http://www1.macys.com/shop/product/jody-coyote-sterling-silver-earrings-white-crystal-pearl-8mm-drop-earrings?ID=1013161&CategoryID=2905&LinkType=,macys,20.00,"Jody Coyote Sterling Silver Earrings, White Crystal Pearl (8mm) Drop Earrings"
http://www.bluenile.com/tahitian-pearl-diamond-earrings_6211?elem=img&track=product,bluenile,1295,Tahitian Cultured Pearl and Diamond Drop Earrings
http://www1.macys.com/shop/product/cultured-freshwater-pearl-double-drop-earrings-in-14k-gold-6-8mm?ID=1850972&CategoryID=2905&LinkType=,macys,229.00,Cultured Freshwater Pearl Double Drop Earrings in 14k Gold (6-8mm)
http://www.bluenile.com/white-topaz-cultured-pearl-silver-hoop-earrings_25781?elem=img&track=product,bluenile,155,Freshwater Cultured Pearl and White Topaz Hoop Earrings
http://www.bluenile.com/freshwater-white-topaz-drop-earrings-sterling-silver_45062?elem=img&track=product,bluenile,50,Freshwater Cultured Pearl and White Topaz Drop Earrings
http://www.bluenile.com/akoya-pearl-diamond-earrings_5804?elem=img&track=product,bluenile,895,Akoya Cultured Pearl and Pavé Diamond Hoop Earrings
http://www.helzberg.com/product/earrings+2088631.do?sortby=bestSellersAscend&page=2,helzberg,39.99,Children's Freshwater Cultured Pearl Hoop Earrings in 14K Gold
http://www.bluenile.com/tahitian-pearl-diamond-earrings_50499?elem=img&track=product,bluenile,5500,Tahitian Cultured Pearl Diamond Hoop Earrings
http://www.bluenile.com/sapphire-pearl-hoop-14k-white-gold_51022?elem=img&track=product,bluenile,375,Sapphire and Freshwater Cultured Pearl Hoop Earrings
http://www.bluenile.com/akoya-pearl-diamond-earrings_8610?elem=img&track=product,bluenile,1495,Premier Akoya Cultured Pearl and Diamond Earrings
http://www.bluenile.com/pink-sapphire-hoop-earrings_51021?elem=img&track=product,bluenile,236,Pink Sapphire and Freshwater Cultured Pearl Hoop Earrings
http://www.zales.com/cultured-freshwater-pearl-hoop-earrings-sterling-silver/product.jsp?productId=33396386,zales,47.20,5.0 - 5.5mm Cultured Freshwater Pearl Hoop Earrings in Sterling Silver
http://www.zales.com/pink-cultured-freshwater-pearl-lab-created-white-sapphire-pendant-sterling-silver/product.jsp?productId=32406446,zales,129.99,7.5 - 8.0mm Pink Cultured Freshwater Pearl and Lab-Created White Sapphire Pendant in Sterling Silver
http://www.bluenile.com/14k-white-gold-freshwater-blue-topaz-earrings_52785?elem=img&track=product,bluenile,245,Freshwater Cultured Pearl and Blue Topaz Drop Earrings 14k White Gold
http://www.zales.com/cultured-freshwater-pearl-pendant-10k-gold-diamond-bezel/product.jsp?productId=4447458,zales,199.99,Cultured Freshwater Pearl Pendant in 10K Gold with Diamond Bezel
http://www.bluenile.com/14k-white-gold-freshwater-amethyst-earrings_52786?elem=img&track=product,bluenile,245,Freshwater Cultured Pearl and Amethyst Drop Earrings 14k White Gold
http://www.bluenile.com/tahitian-cultured-pearl-and-diamond-earrings_39923?elem=img&track=product,bluenile,860,Tahitian Cultured Pearl and Diamond Cluster Earrings
http://www.helzberg.com/product/freshwater+cultured+pearl+pendant+1846579.do?sortby=bestSellersAscend&page=4,helzberg,139.99,Freshwater Cultured Pearl & Diamond Pendant in Sterling Silver
http://www.helzberg.com/product/pearl+pendant+1913217.do?sortby=bestSellersAscend&page=3,helzberg,199.99,Honora® Freshwater Cultured Pearl & 1/10 ct. tw. Diamond Pendant in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-pendant-10k-white-gold/product.jsp?productId=12196087,zales,207.20,"8.0 -8.5mm Cultured Freshwater Pearl and Diamond Accent Pendant in 10K White Gold - 17"""
http://www.bluenile.com/roped-pearl-earrings_50777?elem=img&track=product,bluenile,845,Freshwater Cultured Pearl and Diamond Roped Earrings
http://www.helzberg.com/product/freshwater+cultured+pearl+pendant+1753669.do?sortby=bestSellersAscend&page=5,helzberg,99.99,June Freshwater Cultured Pearl & Lab-Created White Sapphire Birthstone Pendant in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-flower-frame-pendant-sterling-silver/product.jsp?productId=10841675&page=2&kpc=1,zales,103.20,9.0-9.5mm Cultured Freshwater Pearl and Diamond Accent Flower Frame Pendant in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-1-20-ct-tw-diamonds-sterling-silver/100020/100020.100022.100034,kay,139.00,Cultured Pearl Necklace 1/20 ct tw Diamonds Sterling Silver
http://www.bluenile.com/golden-south-sea-earrings-milgrain_51070?elem=img&track=product,bluenile,475,Golden South Sea Cultured Pearl and Diamond Drop Earrings
http://www.bluenile.com/14k-white-gold-freshwater-garnet-earrings_52787?elem=img&track=product,bluenile,245,Freshwater Cultured Pearl and Garnet Drop Earrings 14k White Gold
http://www.bluenile.com/akoya-hoop-earrings_50769?elem=img&track=product,bluenile,595,Akoya Cultured Pearl and Diamond Hoop Earrings
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-1-8-ct-tw-diamonds-sterling-silver-360566905/100020/100020.100022.100034,kay,219.00,Cultured Pearl Necklace 1/8 ct tw Diamonds Sterling Silver
http://www1.macys.com/shop/product/cultured-freshwater-pearl-diamond-accent-pendant-necklace-in-10k-white-gold?ID=727175&CategoryID=2905&LinkType=,macys,499.00,Cultured Freshwater Pearl and Diamond Accent Pendant Necklace in 10k White Gold
http://www.bluenile.com/south-sea-diamond-earrings_50766?elem=img&track=product,bluenile,2195,South Sea Cultured Pearl and Diamond Hoop Earrings
http://www.helzberg.com/product/honora+rose+pendant+1990231.do?sortby=bestSellersAscend&page=4,helzberg,269.99,Honora™ Freshwater Cultured Pearl & Diamond Pendant in Sterling Silver
http://www.bluenile.com/tahitian-diamond-pendant_51113?elem=img&track=product,bluenile,895,Tahitian Cultured Pearl and Diamond Halo Pendant
http://www.bluenile.com/twisted-cultured-pearl-pendant-14k-rose-gold_48327?elem=img&track=product,bluenile,195,Freshwater Cultured Pearl Twisted Pendant
http://www.bluenile.com/freshwater-pearl-diamond-halo-pendant_52770?elem=img&track=product,bluenile,525,Freshwater Cultured Pearl and Diamond Halo Pendant
http://www.zales.com/cultured-freshwater-pearl-lab-created-white-sapphire-frame-pendant-sterling-silver/product.jsp?productId=34264026,zales,59.99,6.5 - 7.0mm Cultured Freshwater Pearl and Lab-Created White Sapphire Frame Pendant in Sterling Silver
http://www.bluenile.com/freshwater-pearl-white-topaz-silver-vintage-halo_45074?elem=img&track=product,bluenile,65,Freshwater Cultured Pearl and White Topaz Halo Pendant
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-pendant-rose-rhodium-plated-sterling-silver/product.jsp?productId=50167956,zales,119.20,8.0 - 8.5mm Cultured Freshwater Pearl and Diamond Accent Pendant in Rose Rhodium Plated Sterling Silver
http://www.zales.com/pink-cultured-freshwater-pearl-lab-created-white-sapphire-pendant-14k-white-gold/product.jsp?productId=49817026,zales,183.20,9.0 - 9.5mm Pink Cultured Freshwater Pearl and Lab-Created White Sapphire Pendant in 14K White Gold
http://www.zales.com/cultured-freshwater-pearl-lab-created-white-sapphire-pendant-10k-white-gold/product.jsp?productId=32406496,zales,199.99,7.5 - 8.0mm Cultured Freshwater Pearl and Lab-Created White Sapphire Pendant in 10K White Gold
http://www.zales.com/cultured-freshwater-pearl-pendant-14k-white-gold-diamond-accents/product.jsp?productId=2088004,zales,239.99,Cultured Freshwater Pearl Pendant in 14K White Gold with Diamond Accents
http://www.zales.com/cultured-freshwater-pearl-pendant-10k-white-gold-diamond-accents/product.jsp?productId=10771721,zales,179.99,Cultured Freshwater Pearl Pendant in 10K White Gold with Diamond Accents
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-natural-white-sapphires-sterling-silver/100020/100020.100022.100034,kay,249.99,Cultured Pearl Necklace Natural White Sapphires Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-smoky-quartz-lab-created-white-sapphire-pendant-sterling-silver/product.jsp?productId=32406626,zales,119.99,"8.0 - 8.5mm Cultured Freshwater Pearl, Smoky Quartz, and Lab-Created White Sapphire Pendant in Sterling Silver"
http://www.bluenile.com/halo-pearl-pendant_51112?elem=img&track=product,bluenile,895,Akoya Cultured Pearl and Diamond Halo Pendant
http://www.zales.com/cultured-tahitian-pearl-pendant-14k-white-gold-diamond-accent/product.jsp?productId=3590973,zales,295.20,8.0 - 9.0mm Cultured Tahitian Pearl Pendant in 14K White Gold with Diamond Accent
http://www.zales.com/cultured-freshwater-pearl-white-topaz-pendant-sterling-silver/product.jsp?productId=59111606,zales,63.20,12.0 - 13.0mm Cultured Freshwater Pearl and White Topaz Pendant in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-pendant-sterling-silver-diamond-accents/product.jsp?productId=3717693,zales,63.20,Cultured Freshwater Pearl Pendant in Sterling Silver with Diamond Accents
http://www.bluenile.com/14k-white-gold-freshwater-amethyst-pendant_52789?elem=img&track=product,bluenile,445,Freshwater Cultured Pearl and Amethyst Pendant 14k White Gold
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-pendant-sterling-silver/product.jsp?productId=3629860,zales,47.20,5.0mm Cultured Freshwater Pearl and Diamond Accent Pendant in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-360586806--1/100020/100020.100022.100034,kay,49.99,Cultured Pearl Necklace Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-pendant-sterling-silver/product.jsp?productId=54545136&page=2&kpc=1,zales,79.20,8.0 - 8.5mm Cultured Freshwater Pearl and Diamond Accent Pendant in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-pendant-sterling-silver/product.jsp?productId=17576536,zales,87.20,8.0 - 8.5mm Cultured Freshwater Pearl and Diamond Accent Pendant in Sterling Silver
http://www.bluenile.com/14k-white-gold-freshwater-blue-topaz-pendant_52788?elem=img&track=product,bluenile,445,Freshwater Cultured Pearl and Blue Topaz Pendant 14k White Gold
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-loop-pendant-sterling-silver/product.jsp?productId=54545126&page=2&kpc=1,zales,87.20,8.0 - 8.5mm Cultured Freshwater Pearl and Diamond Accent Loop Pendant in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-1-10-ct-tw-diamonds-sterling-silver-360593709--1/100020/100020.100022.100034,kay,89.99,Cultured Pearl Necklace 1/10 ct tw Diamonds Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-drop-pendant-sterling-silver/product.jsp?productId=4350234,zales,63.20,"8.5-9.0mm Cultured Freshwater Pearl and Diamond Accent Drop Pendant in Sterling Silver - 17"""
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-natural-white-sapphire-sterling-silver/100020/100020.100022.100034,kay,149.99,Cultured Pearl Necklace Natural White Sapphire Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-princess-cut-swiss-blue-topaz-pendant-sterling-silver/product.jsp?productId=33631536&page=2&kpc=1,zales,79.20,7.0mm Cultured Freshwater Pearl and Princess-Cut Swiss Blue Topaz Pendant in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-1-10-ct-tw-diamonds-10k-white-gold/100020/100020.100022.100034,kay,479.00,Cultured Pearl Necklace 1/10 ct tw Diamonds 10K White Gold
http://www.bluenile.com/14k-white-gold-freshwater-garnet-pendant_52790?elem=img&track=product,bluenile,445,Freshwater Cultured Pearl and Garnet Pendant 14k White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-diamond-accent-10k-white-gold-360591200/100020/100020.100022.100034,kay,259.00,Cultured Pearl Necklace Diamond Accent 10K White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-1-10-ct-tw-diamonds-10k-white-gold-360592909/100020/100020.100022.100034,kay,289.00,Cultured Pearl Necklace 1/10 ct tw Diamonds 10K White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-diamond-accent-10k-white-gold-360592808--1/100020/100020.100022.100034,kay,229.00,Cultured Pearl Necklace Diamond Accent 10K White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-cubic-zirconia-sterling-silver/100020/100020.100022.100034,kay,179.00,Cultured Pearl Necklace Cubic Zirconia Sterling Silver
http://www.helzberg.com/product/necklace+2106938.do?sortby=bestSellersAscend,helzberg,100.00,Honora® Freshwater Cultured Pearl & Diamond Pendant in Sterling Silver
http://www.helzberg.com/product/akoya+cultured+pearl+pendant+1901834.do?sortby=bestSellersAscend,helzberg,149.99,Akoya Cultured Pearl & Diamond Pendant in 14K Gold
http://www.helzberg.com/product/akoya+cultured+pearl+pendant+1901827.do?sortby=bestSellersAscend&page=4,helzberg,129.99,Akoya Cultured Pearl & Diamond Pendant in 14K Gold
http://www.helzberg.com/product/pearl+diamond+pendant+2010294.do?sortby=bestSellersAscend&page=3,helzberg,99.99,Akoya Cultured Pearl & Diamond Pendant in 14K Gold
